Date,Open,High,Low,Close,Volume,Currency,H-L,O-C,SMA_7,SMA_14,SMA_21
2016-04-21,12720.0,12720.0,12576.0,12720.0,106565,VND,144.0,0.0,12863.857142857143,12981.857142857143,13076.0
2016-04-22,12576.0,13079.0,12576.0,13079.0,175933,VND,503.0,-503.0,12853.57142857143,12976.714285714286,13055.42857142857
2016-04-25,12936.0,13151.0,12864.0,12936.0,26757,VND,287.0,0.0,12843.285714285714,12961.357142857143,13031.47619047619
2016-04-26,12936.0,13008.0,12864.0,12936.0,163796,VND,144.0,0.0,12863.857142857143,12961.357142857143,13010.952380952382
2016-04-27,13008.0,13008.0,12792.0,12792.0,335360,VND,216.0,216.0,12853.57142857143,12956.214285714286,12983.57142857143
2016-04-28,12936.0,12936.0,12720.0,12720.0,54852,VND,216.0,216.0,12843.285714285714,12930.57142857143,12956.190476190477
2016-04-29,12720.0,12864.0,12648.0,12864.0,105022,VND,216.0,-144.0,12863.857142857143,12899.785714285714,12963.047619047618
2016-05-04,12720.0,12936.0,12648.0,12864.0,66870,VND,288.0,-144.0,12884.42857142857,12874.142857142857,12949.380952380952
2016-05-05,12720.0,12864.0,12648.0,12792.0,211092,VND,216.0,-72.0,12843.42857142857,12848.5,12932.285714285714
2016-05-06,12864.0,12864.0,12720.0,12792.0,154495,VND,144.0,72.0,12822.857142857143,12833.07142857143,12915.190476190477
2016-05-09,12792.0,12936.0,12720.0,12936.0,325397,VND,216.0,-144.0,12822.857142857143,12843.357142857143,12915.190476190477
2016-05-10,13008.0,13008.0,12720.0,12864.0,129005,VND,288.0,144.0,12833.142857142857,12843.357142857143,12915.190476190477
2016-05-11,12864.0,12936.0,12720.0,12864.0,505102,VND,216.0,0.0,12853.714285714286,12848.5,12904.952380952382
2016-05-12,12936.0,13726.0,12936.0,13511.0,792352,VND,790.0,-575.0,12946.142857142857,12905.0,12915.238095238095
2016-05-13,13511.0,13798.0,13367.0,13439.0,422568,VND,431.0,72.0,13028.285714285714,12956.357142857143,12925.52380952381
2016-05-16,13367.0,13654.0,13367.0,13654.0,269202,VND,287.0,-287.0,13151.42857142857,12997.42857142857,12949.47619047619
2016-05-17,13654.0,13798.0,13511.0,13654.0,371512,VND,287.0,0.0,13274.57142857143,13048.714285714286,12980.238095238095
2016-05-18,13582.0,14229.0,13439.0,13870.0,724295,VND,790.0,-288.0,13408.0,13115.42857142857,13031.57142857143
2016-05-19,13870.0,13942.0,13654.0,13942.0,143123,VND,288.0,-72.0,13562.0,13197.57142857143,13082.904761904761
2016-05-20,13654.0,13942.0,13582.0,13726.0,70061,VND,360.0,-72.0,13685.142857142857,13269.42857142857,13127.380952380952
2016-05-23,13582.0,13582.0,13295.0,13295.0,200857,VND,287.0,287.0,13654.285714285714,13300.214285714286,13154.761904761905
2016-05-24,13295.0,13439.0,13295.0,13295.0,285116,VND,144.0,0.0,13633.714285714286,13331.0,13182.142857142857
2016-05-25,13295.0,13439.0,13223.0,13223.0,243138,VND,216.0,72.0,13572.142857142857,13361.785714285714,13189.0
2016-05-26,13295.0,13367.0,13079.0,13151.0,520415,VND,288.0,144.0,13500.285714285714,13387.42857142857,13199.238095238095
2016-05-27,13151.0,13295.0,13151.0,13295.0,236984,VND,144.0,-144.0,13418.142857142857,13413.07142857143,13216.333333333334
2016-05-30,13367.0,13367.0,13223.0,13295.0,125374,VND,144.0,72.0,13325.714285714286,13443.857142857143,13240.285714285714
2016-05-31,13511.0,13511.0,13223.0,13223.0,264640,VND,288.0,288.0,13253.857142857143,13469.5,13264.238095238095
2016-06-01,13439.0,13439.0,13223.0,13295.0,100729,VND,216.0,144.0,13253.857142857143,13454.07142857143,13284.761904761905
2016-06-02,13223.0,13367.0,13223.0,13295.0,69018,VND,144.0,-72.0,13253.857142857143,13443.785714285714,13305.285714285714
2016-06-03,13295.0,13439.0,13223.0,13295.0,131834,VND,216.0,0.0,13264.142857142857,13418.142857142857,13329.238095238095
2016-06-06,13295.0,13654.0,13295.0,13439.0,198754,VND,359.0,-144.0,13305.285714285714,13402.785714285714,13360.047619047618
2016-06-07,13439.0,13439.0,13367.0,13439.0,38997,VND,72.0,0.0,13325.857142857143,13372.0,13384.0
2016-06-08,13439.0,13582.0,13367.0,13511.0,59427,VND,215.0,-72.0,13356.714285714286,13341.214285714286,13414.809523809523
2016-06-09,13511.0,13582.0,13439.0,13582.0,116395,VND,143.0,-71.0,13408.0,13330.92857142857,13449.0
2016-06-10,13511.0,13726.0,13511.0,13654.0,114597,VND,215.0,-143.0,13459.285714285714,13356.57142857143,13455.809523809523
2016-06-13,13582.0,13798.0,13511.0,13654.0,192929,VND,287.0,-72.0,13510.57142857143,13382.214285714286,13466.047619047618
2016-06-14,13654.0,13798.0,13582.0,13726.0,157590,VND,216.0,-72.0,13572.142857142857,13418.142857142857,13469.47619047619
2016-06-15,13726.0,13726.0,13654.0,13726.0,71565,VND,72.0,0.0,13613.142857142857,13459.214285714286,13472.904761904761
2016-06-16,13726.0,13798.0,13654.0,13726.0,188875,VND,144.0,0.0,13654.142857142857,13490.0,13466.047619047618
2016-06-17,13654.0,13726.0,13654.0,13726.0,165403,VND,72.0,-72.0,13684.857142857143,13520.785714285714,13455.761904761905
2016-06-20,13654.0,13798.0,13654.0,13798.0,69180,VND,144.0,-144.0,13715.714285714286,13561.857142857143,13459.190476190477
2016-06-21,13726.0,13798.0,13654.0,13798.0,181836,VND,144.0,-72.0,13736.285714285714,13597.785714285714,13483.142857142857
2016-06-22,13654.0,13798.0,13654.0,13798.0,151515,VND,144.0,-144.0,13756.857142857143,13633.714285714286,13507.095238095239
2016-06-23,13654.0,13798.0,13654.0,13798.0,86984,VND,144.0,-144.0,13767.142857142857,13669.642857142857,13534.47619047619
2016-06-24,13654.0,13798.0,12936.0,13798.0,213878,VND,862.0,-144.0,13777.42857142857,13695.285714285714,13565.285714285714
2016-06-27,13223.0,13726.0,13223.0,13726.0,142633,VND,503.0,-503.0,13777.42857142857,13715.785714285714,13585.809523809523
2016-06-28,13367.0,13654.0,13367.0,13654.0,25943,VND,287.0,-287.0,13767.142857142857,13726.0,13602.904761904761
2016-06-29,13439.0,13654.0,13439.0,13654.0,91383,VND,215.0,-215.0,13746.57142857143,13731.142857142857,13623.42857142857
2016-06-30,13654.0,13654.0,13511.0,13654.0,28801,VND,143.0,0.0,13726.0,13731.142857142857,13640.52380952381
2016-07-01,13439.0,13654.0,13367.0,13654.0,223660,VND,287.0,-215.0,13705.42857142857,13731.142857142857,13657.619047619048
2016-07-04,13439.0,13439.0,13223.0,13295.0,403312,VND,216.0,144.0,13633.57142857143,13700.357142857143,13657.619047619048
2016-07-05,13295.0,13439.0,13151.0,13295.0,312442,VND,288.0,0.0,13561.714285714286,13669.57142857143,13650.761904761905
2016-07-06,13295.0,13295.0,13151.0,13295.0,166812,VND,144.0,0.0,13500.142857142857,13638.785714285714,13643.904761904761
2016-07-07,13295.0,13582.0,13295.0,13439.0,64182,VND,287.0,-144.0,13469.42857142857,13618.285714285714,13640.47619047619
2016-07-08,13439.0,13439.0,13295.0,13439.0,296832,VND,144.0,0.0,13438.714285714286,13592.642857142857,13633.666666666666
2016-07-11,13367.0,13439.0,13295.0,13295.0,356476,VND,144.0,72.0,13387.42857142857,13556.714285714286,13616.57142857143
2016-07-12,13295.0,13295.0,13151.0,13295.0,37252,VND,144.0,0.0,13336.142857142857,13520.785714285714,13599.47619047619
2016-07-13,13295.0,13942.0,13295.0,13654.0,608290,VND,647.0,-359.0,13387.42857142857,13510.5,13596.047619047618
2016-07-14,13654.0,14014.0,13654.0,13654.0,1190140,VND,360.0,0.0,13438.714285714286,13500.214285714286,13592.619047619048
2016-07-15,13870.0,13870.0,13582.0,13654.0,304598,VND,288.0,216.0,13490.0,13495.07142857143,13589.190476190477
2016-07-18,13511.0,13582.0,13295.0,13582.0,82286,VND,287.0,-71.0,13510.42857142857,13489.92857142857,13582.333333333334
2016-07-19,13582.0,13582.0,13008.0,13295.0,648068,VND,574.0,287.0,13489.857142857143,13464.285714285714,13558.380952380952
2016-07-20,13295.0,13295.0,13151.0,13295.0,151832,VND,144.0,0.0,13489.857142857143,13438.642857142857,13534.42857142857
2016-07-21,13367.0,13439.0,13151.0,13151.0,160309,VND,288.0,216.0,13469.285714285714,13402.714285714286,13503.619047619048
2016-07-22,13151.0,13151.0,13008.0,13008.0,98264,VND,143.0,143.0,13377.0,13382.214285714286,13466.0
2016-07-25,13008.0,13151.0,12936.0,13008.0,102414,VND,215.0,0.0,13284.714285714286,13361.714285714286,13428.380952380952
2016-07-26,13008.0,13079.0,12864.0,12864.0,199465,VND,215.0,144.0,13171.857142857143,13330.92857142857,13387.333333333334
2016-07-27,12864.0,13008.0,12864.0,12864.0,82503,VND,144.0,0.0,13069.285714285714,13289.857142857143,13349.714285714286
2016-07-28,12936.0,12936.0,12792.0,12864.0,46479,VND,144.0,72.0,13007.714285714286,13248.785714285714,13312.095238095239
2016-07-29,12864.0,13008.0,12792.0,13008.0,192245,VND,216.0,-144.0,12966.714285714286,13228.285714285714,13281.333333333334
2016-08-01,12936.0,13008.0,12792.0,12792.0,54346,VND,216.0,144.0,12915.42857142857,13192.357142857143,13240.285714285714
2016-08-02,12792.0,12792.0,12576.0,12576.0,106798,VND,216.0,216.0,12853.714285714286,13115.357142857143,13206.047619047618
2016-08-03,12576.0,12576.0,12433.0,12433.0,104847,VND,143.0,143.0,12771.57142857143,13028.142857142857,13165.0
2016-08-04,12576.0,12720.0,12504.0,12576.0,153430,VND,216.0,0.0,12730.42857142857,12951.142857142857,13130.761904761905
2016-08-05,12576.0,12720.0,12504.0,12648.0,97848,VND,216.0,-72.0,12699.57142857143,12884.42857142857,13093.095238095239
2016-08-08,12648.0,12648.0,12504.0,12648.0,96770,VND,144.0,0.0,12668.714285714286,12838.214285714286,13055.42857142857
2016-08-09,12648.0,12720.0,12576.0,12648.0,45207,VND,144.0,0.0,12617.285714285714,12792.0,13024.619047619048
2016-08-10,12720.0,12720.0,12576.0,12720.0,189638,VND,144.0,0.0,12607.0,12761.214285714286,12997.238095238095
2016-08-11,12720.0,12720.0,12648.0,12720.0,22317,VND,72.0,0.0,12627.57142857143,12740.642857142857,12952.761904761905
2016-08-12,12792.0,12864.0,12648.0,12720.0,67486,VND,216.0,72.0,12668.57142857143,12720.07142857143,12908.285714285714
2016-08-15,12648.0,12720.0,12576.0,12576.0,55567,VND,144.0,72.0,12668.57142857143,12699.5,12856.952380952382
2016-08-16,12576.0,12936.0,12576.0,12792.0,148250,VND,360.0,-216.0,12689.142857142857,12694.357142857143,12819.333333333334
2016-08-17,12792.0,12792.0,12648.0,12720.0,163195,VND,144.0,72.0,12699.42857142857,12684.07142857143,12791.952380952382
2016-08-18,12720.0,12936.0,12648.0,12648.0,158374,VND,288.0,72.0,12699.42857142857,12658.357142857143,12761.142857142857
2016-08-19,12648.0,12648.0,12576.0,12648.0,175769,VND,72.0,0.0,12689.142857142857,12648.07142857143,12737.190476190477
2016-08-22,12576.0,12648.0,12576.0,12576.0,90432,VND,72.0,0.0,12668.57142857143,12648.07142857143,12716.619047619048
2016-08-23,12576.0,12648.0,12504.0,12648.0,139878,VND,144.0,-72.0,12658.285714285714,12663.42857142857,12699.47619047619
2016-08-24,12648.0,12720.0,12576.0,12576.0,74436,VND,144.0,72.0,12658.285714285714,12663.42857142857,12685.761904761905
2016-08-25,12648.0,12792.0,12576.0,12792.0,119748,VND,216.0,-144.0,12658.285714285714,12673.714285714286,12682.333333333334
2016-08-26,12576.0,12864.0,12576.0,12864.0,104015,VND,288.0,-288.0,12678.857142857143,12689.142857142857,12682.333333333334
2016-08-29,12864.0,12864.0,12792.0,12792.0,186204,VND,72.0,72.0,12699.42857142857,12699.42857142857,12672.047619047618
2016-08-30,12792.0,12792.0,12792.0,12792.0,77731,VND,0.0,0.0,12720.0,12704.57142857143,12672.047619047618
2016-08-31,12864.0,12936.0,12792.0,12936.0,268330,VND,144.0,-72.0,12771.42857142857,12720.0,12689.190476190477
2016-09-01,12936.0,12936.0,12864.0,12864.0,113265,VND,72.0,72.0,12802.285714285714,12730.285714285714,12709.714285714286
2016-09-05,12792.0,12792.0,12720.0,12792.0,109564,VND,72.0,0.0,12833.142857142857,12745.714285714286,12720.0
2016-09-06,12792.0,12864.0,12792.0,12864.0,139995,VND,72.0,-72.0,12843.42857142857,12750.857142857143,12730.285714285714
2016-09-07,12792.0,12864.0,12720.0,12792.0,52099,VND,144.0,0.0,12833.142857142857,12756.0,12737.142857142857
2016-09-08,12720.0,12792.0,12648.0,12792.0,54161,VND,144.0,-72.0,12833.142857142857,12766.285714285714,12744.0
2016-09-09,12433.0,12792.0,12433.0,12720.0,13154,VND,359.0,-287.0,12822.857142857143,12771.42857142857,12744.0
2016-09-12,12648.0,12648.0,12504.0,12648.0,191040,VND,144.0,0.0,12781.714285714286,12776.57142857143,12740.57142857143
2016-09-13,12576.0,12648.0,12504.0,12576.0,106721,VND,144.0,0.0,12740.57142857143,12771.42857142857,12733.714285714286
2016-09-14,12576.0,12576.0,12433.0,12504.0,210853,VND,143.0,72.0,12699.42857142857,12766.285714285714,12730.285714285714
2016-09-15,12433.0,12504.0,12289.0,12433.0,223462,VND,215.0,0.0,12637.857142857143,12740.642857142857,12713.190476190477
2016-09-16,12289.0,12433.0,12217.0,12433.0,167034,VND,216.0,-144.0,12586.57142857143,12709.857142857143,12699.52380952381
2016-09-19,12361.0,12433.0,12289.0,12289.0,55089,VND,144.0,72.0,12514.714285714286,12673.92857142857,12682.42857142857
2016-09-20,12289.0,12433.0,12217.0,12289.0,164041,VND,216.0,0.0,12453.142857142857,12638.0,12665.333333333334
2016-09-21,12289.0,12720.0,12289.0,12504.0,252599,VND,431.0,-215.0,12432.57142857143,12607.142857142857,12661.904761904761
2016-09-22,12576.0,12576.0,12433.0,12433.0,72707,VND,143.0,143.0,12412.142857142857,12576.357142857143,12651.666666666666
2016-09-23,12361.0,12504.0,12361.0,12504.0,75579,VND,143.0,-143.0,12412.142857142857,12555.785714285714,12648.238095238095
2016-09-26,12504.0,12504.0,12361.0,12361.0,76784,VND,143.0,143.0,12401.857142857143,12519.857142857143,12627.714285714286
2016-09-27,12289.0,12504.0,12289.0,12433.0,156524,VND,215.0,-144.0,12401.857142857143,12494.214285714286,12607.190476190477
2016-09-28,12361.0,13079.0,12361.0,13079.0,1337002,VND,718.0,-718.0,12514.714285714286,12514.714285714286,12620.857142857143
2016-09-29,13151.0,13223.0,13079.0,13151.0,575270,VND,144.0,0.0,12637.857142857143,12545.5,12637.952380952382
2016-09-30,13151.0,13223.0,13008.0,13151.0,392268,VND,215.0,0.0,12730.285714285714,12581.42857142857,12648.190476190477
2016-10-03,13223.0,13870.0,13151.0,13367.0,814026,VND,719.0,-144.0,12863.714285714286,12637.92857142857,12672.142857142857
2016-10-04,13367.0,13942.0,13367.0,13726.0,1013251,VND,575.0,-359.0,13038.285714285714,12725.214285714286,12716.619047619048
2016-10-05,13726.0,14157.0,13726.0,14014.0,904520,VND,431.0,-288.0,13274.42857142857,12838.142857142857,12771.380952380952
2016-10-06,14086.0,14086.0,13798.0,14014.0,620168,VND,288.0,72.0,13500.285714285714,12951.07142857143,12829.57142857143
2016-10-07,13870.0,13942.0,13439.0,13654.0,660762,VND,503.0,216.0,13582.42857142857,13048.57142857143,12870.619047619048
2016-10-10,13654.0,13870.0,13582.0,13654.0,828623,VND,288.0,0.0,13654.285714285714,13146.07142857143,12915.095238095239
2016-10-11,13654.0,13870.0,13582.0,13654.0,453020,VND,288.0,0.0,13726.142857142857,13228.214285714286,12963.0
2016-10-12,13726.0,14229.0,13654.0,13870.0,1032639,VND,575.0,-144.0,13798.0,13330.857142857143,13024.619047619048
2016-10-13,13798.0,14014.0,13798.0,13942.0,414058,VND,216.0,-144.0,13828.857142857143,13433.57142857143,13093.095238095239
2016-10-14,13942.0,14014.0,13870.0,13870.0,556519,VND,144.0,72.0,13808.285714285714,13541.357142857143,13161.52380952381
2016-10-17,13798.0,13798.0,13726.0,13726.0,528623,VND,72.0,72.0,13767.142857142857,13633.714285714286,13223.095238095239
2016-10-18,13726.0,13798.0,13654.0,13798.0,533710,VND,144.0,-72.0,13787.714285714286,13685.07142857143,13294.952380952382
2016-10-19,13798.0,14229.0,13798.0,14086.0,1244761,VND,431.0,-288.0,13849.42857142857,13751.857142857143,13380.52380952381
2016-10-20,14086.0,14157.0,13870.0,14014.0,246065,VND,287.0,72.0,13900.857142857143,13813.5,13452.42857142857
2016-10-21,14014.0,14014.0,13870.0,13942.0,160692,VND,144.0,72.0,13911.142857142857,13854.57142857143,13524.285714285714
2016-10-24,13870.0,13942.0,13654.0,13654.0,606523,VND,288.0,216.0,13870.0,13849.42857142857,13579.047619047618
2016-10-25,13654.0,13798.0,13511.0,13798.0,317860,VND,287.0,-144.0,13859.714285714286,13834.0,13647.47619047619
2016-10-26,13798.0,13798.0,13654.0,13726.0,171724,VND,144.0,72.0,13859.714285714286,13813.42857142857,13709.047619047618
2016-10-27,13726.0,13798.0,13654.0,13798.0,257332,VND,144.0,-72.0,13859.714285714286,13823.714285714286,13743.285714285714
2016-10-28,13726.0,13942.0,13654.0,13942.0,151931,VND,288.0,-216.0,13839.142857142857,13844.285714285714,13780.952380952382
2016-10-31,13870.0,13942.0,13654.0,13654.0,279654,VND,288.0,216.0,13787.714285714286,13844.285714285714,13804.904761904761
2016-11-01,13654.0,13870.0,13654.0,13798.0,342612,VND,216.0,-144.0,13767.142857142857,13839.142857142857,13825.42857142857
2016-11-02,13726.0,13798.0,13654.0,13726.0,104010,VND,144.0,0.0,13777.42857142857,13823.714285714286,13825.42857142857
2016-11-03,13726.0,13726.0,13511.0,13654.0,366710,VND,215.0,72.0,13756.857142857143,13808.285714285714,13808.285714285714
2016-11-04,13654.0,13654.0,13582.0,13654.0,72320,VND,72.0,0.0,13746.57142857143,13803.142857142857,13791.142857142857
2016-11-07,13654.0,13726.0,13582.0,13726.0,196153,VND,144.0,-72.0,13736.285714285714,13798.0,13794.57142857143
2016-11-08,13726.0,13726.0,13654.0,13654.0,334624,VND,72.0,72.0,13695.142857142857,13767.142857142857,13794.57142857143
2016-11-09,13654.0,13654.0,12936.0,13439.0,710436,VND,718.0,215.0,13664.42857142857,13726.07142857143,13784.333333333334
2016-11-10,13439.0,13798.0,13439.0,13726.0,208537,VND,359.0,-287.0,13654.142857142857,13710.642857142857,13777.47619047619
2016-11-11,13726.0,13798.0,13654.0,13726.0,250531,VND,144.0,0.0,13654.142857142857,13715.785714285714,13767.190476190477
2016-11-14,13726.0,13726.0,13654.0,13654.0,263998,VND,72.0,72.0,13654.142857142857,13705.5,13756.904761904761
2016-11-15,13798.0,13798.0,13654.0,13726.0,204620,VND,144.0,72.0,13664.42857142857,13705.5,13756.904761904761
2016-11-16,13726.0,13726.0,13582.0,13582.0,230196,VND,144.0,144.0,13643.857142857143,13690.07142857143,13746.619047619048
2016-11-17,13654.0,13726.0,13654.0,13654.0,301566,VND,72.0,0.0,13643.857142857143,13669.5,13726.047619047618
2016-11-18,13654.0,13654.0,13582.0,13582.0,323529,VND,72.0,72.0,13664.285714285714,13664.357142857143,13705.47619047619
2016-11-21,13726.0,13798.0,13654.0,13654.0,63927,VND,144.0,72.0,13654.0,13654.07142857143,13691.761904761905
2016-11-22,13726.0,13726.0,13654.0,13726.0,402235,VND,72.0,0.0,13654.0,13654.07142857143,13695.190476190477
2016-11-23,13726.0,13870.0,13726.0,13870.0,256927,VND,144.0,-144.0,13684.857142857143,13669.5,13698.619047619048
2016-11-24,13870.0,13942.0,13798.0,13942.0,215248,VND,144.0,-72.0,13715.714285714286,13690.07142857143,13708.904761904761
2016-11-25,13726.0,13942.0,13726.0,13942.0,250172,VND,216.0,-216.0,13767.142857142857,13705.5,13715.761904761905
2016-11-28,13942.0,14014.0,13726.0,13726.0,153836,VND,288.0,216.0,13777.42857142857,13710.642857142857,13705.47619047619
2016-11-29,13654.0,13726.0,13654.0,13726.0,326980,VND,72.0,-72.0,13798.0,13731.142857142857,13708.904761904761
2016-11-30,13654.0,13798.0,13654.0,13726.0,210604,VND,144.0,-72.0,13808.285714285714,13731.142857142857,13705.47619047619
2016-12-01,13913.0,14308.0,13913.0,14229.0,483014,VND,395.0,-316.0,13880.142857142857,13767.07142857143,13729.42857142857
2016-12-02,14229.0,14229.0,13834.0,13992.0,89854,VND,395.0,237.0,13897.57142857143,13791.214285714286,13745.52380952381
2016-12-05,14071.0,14071.0,13834.0,13834.0,62065,VND,237.0,237.0,13882.142857142857,13798.92857142857,13754.095238095239
2016-12-06,13992.0,14071.0,13518.0,13518.0,303322,VND,553.0,474.0,13821.57142857143,13794.357142857143,13744.190476190477
2016-12-07,13518.0,13518.0,13123.0,13281.0,286005,VND,395.0,237.0,13758.0,13767.714285714286,13726.42857142857
2016-12-08,13597.0,13597.0,13281.0,13281.0,278353,VND,316.0,316.0,13694.42857142857,13746.214285714286,13718.904761904761
2016-12-09,13360.0,13597.0,13281.0,13518.0,130356,VND,316.0,-158.0,13664.714285714286,13736.5,13709.0
2016-12-12,13518.0,13518.0,13360.0,13439.0,38555,VND,158.0,79.0,13551.857142857143,13716.0,13695.333333333334
2016-12-13,13439.0,13439.0,13123.0,13123.0,158367,VND,316.0,316.0,13427.714285714286,13662.642857142857,13670.047619047618
2016-12-14,13281.0,13439.0,13123.0,13123.0,118636,VND,316.0,158.0,13326.142857142857,13604.142857142857,13641.333333333334
2016-12-15,13439.0,13439.0,13123.0,13202.0,179545,VND,316.0,237.0,13281.0,13551.285714285714,13623.238095238095
2016-12-16,13439.0,13597.0,13281.0,13597.0,142703,VND,316.0,-158.0,13326.142857142857,13542.07142857143,13620.52380952381
2016-12-19,13755.0,13755.0,13439.0,13439.0,294319,VND,316.0,316.0,13348.714285714286,13521.57142857143,13613.714285714286
2016-12-20,13518.0,13518.0,13360.0,13439.0,345496,VND,158.0,79.0,13337.42857142857,13501.07142857143,13603.47619047619
2016-12-21,13518.0,14387.0,13518.0,14150.0,1188552,VND,869.0,-632.0,13439.0,13495.42857142857,13623.666666666666
2016-12-22,14150.0,14229.0,13834.0,14071.0,544294,VND,395.0,79.0,13574.42857142857,13501.07142857143,13633.238095238095
2016-12-23,13834.0,14071.0,13597.0,13676.0,493386,VND,474.0,158.0,13653.42857142857,13489.785714285714,13620.57142857143
2016-12-26,13755.0,14071.0,13676.0,14071.0,179932,VND,395.0,-316.0,13777.57142857143,13529.285714285714,13626.714285714286
2016-12-27,13834.0,14071.0,13755.0,13755.0,405082,VND,316.0,79.0,13800.142857142857,13563.142857142857,13628.095238095239
2016-12-28,13913.0,13913.0,13834.0,13834.0,279154,VND,79.0,79.0,13856.57142857143,13602.642857142857,13633.238095238095
2016-12-29,13755.0,14071.0,13676.0,13913.0,504606,VND,395.0,-158.0,13924.285714285714,13630.857142857143,13642.142857142857
2016-12-30,13992.0,14071.0,13834.0,13913.0,167681,VND,237.0,79.0,13890.42857142857,13664.714285714286,13627.095238095239
2017-01-03,13992.0,15020.0,13992.0,15020.0,2036343,VND,1028.0,-1028.0,14026.0,13800.214285714286,13676.047619047618
2017-01-04,15020.0,15415.0,15020.0,15099.0,934835,VND,395.0,-79.0,14229.285714285714,13941.357142857143,13736.285714285714
2017-01-05,15178.0,15257.0,14941.0,15099.0,596930,VND,316.0,79.0,14376.142857142857,14076.857142857143,13811.57142857143
2017-01-06,15099.0,16522.0,14941.0,15889.0,1783428,VND,1581.0,-790.0,14681.0,14240.57142857143,13935.761904761905
2017-01-09,15889.0,16522.0,15889.0,16443.0,1228051,VND,633.0,-554.0,15053.714285714286,14455.142857142857,14086.333333333334
2017-01-10,16443.0,16680.0,16047.0,16601.0,1192261,VND,633.0,-158.0,15437.714285714286,14681.0,14233.142857142857
2017-01-11,16443.0,17233.0,16443.0,17075.0,1831039,VND,790.0,-632.0,15889.42857142857,14889.92857142857,14406.285714285714
2017-01-12,16996.0,17549.0,16838.0,17075.0,1465366,VND,711.0,-79.0,16183.0,15104.5,14594.47619047619
2017-01-13,16917.0,17391.0,16759.0,16996.0,1556942,VND,632.0,-79.0,16454.0,15341.642857142857,14778.904761904761
2017-01-16,16996.0,17233.0,16838.0,17233.0,727968,VND,395.0,-237.0,16758.85714285714,15567.5,14970.857142857143
2017-01-17,17391.0,18419.0,17312.0,18182.0,1768690,VND,1107.0,-791.0,17086.428571428572,15883.714285714286,15189.190476190477
2017-01-18,18182.0,18735.0,18103.0,18261.0,1721058,VND,632.0,-79.0,17346.14285714286,16199.92857142857,15418.809523809523
2017-01-19,18261.0,18498.0,17945.0,18182.0,686359,VND,553.0,79.0,17572.0,16504.85714285714,15644.666666666666
2017-01-20,18182.0,18735.0,18182.0,18261.0,777308,VND,553.0,-79.0,17741.428571428572,16815.428571428572,15840.42857142857
2017-01-23,18261.0,18261.0,17708.0,18103.0,1097209,VND,553.0,158.0,17888.285714285714,17035.64285714286,16032.42857142857
2017-01-24,18103.0,18814.0,17866.0,18577.0,914470,VND,948.0,-474.0,18114.14285714286,17284.071428571428,16265.809523809523
2017-01-25,18498.0,18656.0,18261.0,18656.0,553021,VND,395.0,-158.0,18317.428571428572,17538.14285714286,16484.14285714286
2017-02-02,18656.0,18893.0,18103.0,18814.0,877796,VND,790.0,-158.0,18407.714285714286,17747.071428571428,16725.04761904762
2017-02-03,18814.0,19368.0,18814.0,19130.0,1422681,VND,554.0,-316.0,18531.85714285714,17939.0,16977.238095238095
2017-02-06,19130.0,19209.0,18577.0,18656.0,2235593,VND,632.0,474.0,18599.571428571428,18085.785714285714,17203.095238095237
2017-02-07,18814.0,19130.0,18498.0,18735.0,1038550,VND,632.0,79.0,18667.285714285714,18204.35714285714,17432.714285714286
2017-02-08,18735.0,18893.0,18419.0,18735.0,793184,VND,474.0,0.0,18757.571428571428,18322.928571428572,17609.619047619046
2017-02-09,18735.0,18735.0,18577.0,18735.0,608296,VND,158.0,0.0,18780.14285714286,18447.14285714286,17782.761904761905
2017-02-10,18735.0,19051.0,18735.0,18893.0,2978583,VND,316.0,-158.0,18814.0,18565.714285714286,17963.428571428572
2017-02-13,19051.0,19051.0,18419.0,18577.0,1394048,VND,632.0,474.0,18780.14285714286,18593.928571428572,18091.428571428572
2017-02-14,18577.0,18656.0,18340.0,18577.0,797204,VND,316.0,0.0,18701.14285714286,18616.5,18193.04761904762
2017-02-15,18577.0,18735.0,18340.0,18419.0,2174599,VND,395.0,158.0,18667.285714285714,18633.428571428572,18279.619047619046
2017-02-16,18498.0,18577.0,17945.0,17945.0,2097359,VND,632.0,553.0,18554.428571428572,18610.85714285714,18321.04761904762
2017-02-17,17787.0,18182.0,17787.0,17945.0,1121940,VND,395.0,-158.0,18441.571428571428,18599.571428571428,18362.47619047619
2017-02-20,17945.0,18261.0,17866.0,17945.0,1528132,VND,395.0,0.0,18328.714285714286,18554.428571428572,18407.666666666668
2017-02-21,17945.0,18103.0,17866.0,17945.0,1255303,VND,237.0,0.0,18193.285714285714,18503.64285714286,18441.571428571428
2017-02-22,17945.0,17945.0,17470.0,17866.0,1126737,VND,475.0,79.0,18091.714285714286,18435.928571428572,18426.52380952381
2017-02-23,17866.0,17866.0,17628.0,17866.0,758183,VND,238.0,0.0,17990.14285714286,18345.64285714286,18407.714285714286
2017-02-24,17945.0,18656.0,17866.0,17945.0,2582050,VND,790.0,0.0,17922.428571428572,18294.85714285714,18396.428571428572
2017-02-27,17945.0,18182.0,17945.0,18103.0,824850,VND,237.0,-158.0,17945.0,18249.714285714286,18388.904761904763
2017-02-28,18182.0,18261.0,17945.0,18103.0,624617,VND,316.0,79.0,17967.571428571428,18204.571428571428,18388.904761904763
